cbsa,occ_type,occ_salary,cbsa_name,geography
12420,occ_490000,37950,"Austin-Round Rock-San Marcos, TX",metro
12420,occ_510000,29850,"Austin-Round Rock-San Marcos, TX",metro
12420,occ_530000,27050,"Austin-Round Rock-San Marcos, TX",metro
12540,occ_110000,93150,"Bakersfield-Delano, CA",metro
12540,occ_130000,65500,"Bakersfield-Delano, CA",metro
12540,occ_150000,77550,"Bakersfield-Delano, CA",metro
12540,occ_170000,89450,"Bakersfield-Delano, CA",metro
12540,occ_190000,70950,"Bakersfield-Delano, CA",metro
12540,occ_210000,45640,"Bakersfield-Delano, CA",metro
12540,occ_230000,73420,"Bakersfield-Delano, CA",metro
12540,occ_250000,48060,"Bakersfield-Delano, CA",metro
12540,occ_270000,37850,"Bakersfield-Delano, CA",metro
12540,occ_290000,69460,"Bakersfield-Delano, CA",metro
12540,occ_310000,24540,"Bakersfield-Delano, CA",metro
12540,occ_330000,71090,"Bakersfield-Delano, CA",metro
12540,occ_350000,18960,"Bakersfield-Delano, CA",metro
12540,occ_370000,23010,"Bakersfield-Delano, CA",metro
12540,occ_390000,19730,"Bakersfield-Delano, CA",metro
12540,occ_410000,24620,"Bakersfield-Delano, CA",metro
12540,occ_430000,32800,"Bakersfield-Delano, CA",metro
12540,occ_450000,18390,"Bakersfield-Delano, CA",metro
12540,occ_470000,42860,"Bakersfield-Delano, CA",metro
12540,occ_490000,45180,"Bakersfield-Delano, CA",metro
12540,occ_510000,36070,"Bakersfield-Delano, CA",metro
12540,occ_530000,28650,"Bakersfield-Delano, CA",metro
12580,occ_110000,106480,"Baltimore-Towson, MD",metro
12580,occ_130000,69040,"Baltimore-Towson, MD",metro
12580,occ_150000,88190,"Baltimore-Towson, MD",metro
12580,occ_170000,79780,"Baltimore-Towson, MD",metro
12580,occ_190000,66090,"Baltimore-Towson, MD",metro
12580,occ_210000,43190,"Baltimore-Towson, MD",metro
12580,occ_230000,62470,"Baltimore-Towson, MD",metro
12580,occ_250000,53210,"Baltimore-Towson, MD",metro
12580,occ_270000,47010,"Baltimore-Towson, MD",metro
12580,occ_290000,67750,"Baltimore-Towson, MD",metro
12580,occ_310000,28220,"Baltimore-Towson, MD",metro
12580,occ_330000,41090,"Baltimore-Towson, MD",metro
12580,occ_350000,18960,"Baltimore-Towson, MD",metro
12580,occ_370000,24180,"Baltimore-Towson, MD",metro
12580,occ_390000,23180,"Baltimore-Towson, MD",metro
12580,occ_410000,25510,"Baltimore-Towson, MD",metro
12580,occ_430000,35350,"Baltimore-Towson, MD",metro
12580,occ_450000,30100,"Baltimore-Towson, MD",metro
12580,occ_470000,40340,"Baltimore-Towson, MD",metro
12580,occ_490000,44060,"Baltimore-Towson, MD",metro
12580,occ_510000,34290,"Baltimore-Towson, MD",metro
12580,occ_530000,31270,"Baltimore-Towson, MD",metro
12620,occ_110000,74760,"Bangor, ME",metro
12620,occ_130000,52510,"Bangor, ME",metro
12620,occ_150000,53270,"Bangor, ME",metro
12620,occ_170000,58040,"Bangor, ME",metro
12620,occ_190000,49080,"Bangor, ME",metro
12620,occ_210000,37110,"Bangor, ME",metro
12620,occ_230000,42820,"Bangor, ME",metro
12620,occ_250000,42840,"Bangor, ME",metro
12620,occ_270000,31210,"Bangor, ME",metro
12620,occ_290000,61300,"Bangor, ME",metro
12620,occ_310000,25910,"Bangor, ME",metro
12620,occ_330000,30140,"Bangor, ME",metro
12620,occ_350000,19100,"Bangor, ME",metro
12620,occ_370000,22110,"Bangor, ME",metro
12620,occ_390000,20200,"Bangor, ME",metro
12620,occ_410000,22520,"Bangor, ME",metro
12620,occ_430000,29440,"Bangor, ME",metro
12620,occ_450000,27190,"Bangor, ME",metro
12620,occ_470000,33910,"Bangor, ME",metro
12620,occ_490000,38090,"Bangor, ME",metro
12620,occ_510000,30490,"Bangor, ME",metro
12620,occ_530000,28490,"Bangor, ME",metro
12700,occ_110000,90730,"Barnstable Town, MA",metro
12700,occ_130000,66820,"Barnstable Town, MA",metro
12700,occ_150000,73340,"Barnstable Town, MA",metro
12700,occ_170000,72970,"Barnstable Town, MA",metro
12700,occ_190000,69030,"Barnstable Town, MA",metro
12700,occ_210000,41230,"Barnstable Town, MA",metro
12700,occ_230000,64200,"Barnstable Town, MA",metro
12700,occ_250000,53190,"Barnstable Town, MA",metro
12700,occ_270000,40980,"Barnstable Town, MA",metro
12700,occ_290000,72350,"Barnstable Town, MA",metro
12700,occ_310000,29000,"Barnstable Town, MA",metro
12700,occ_330000,54640,"Barnstable Town, MA",metro
12700,occ_350000,22070,"Barnstable Town, MA",metro
12700,occ_370000,30640,"Barnstable Town, MA",metro
12700,occ_390000,25570,"Barnstable Town, MA",metro
12700,occ_410000,25780,"Barnstable Town, MA",metro
12700,occ_430000,35600,"Barnstable Town, MA",metro
12700,occ_450000,21680,"Barnstable Town, MA",metro
12700,occ_470000,44750,"Barnstable Town, MA",metro
12700,occ_490000,46890,"Barnstable Town, MA",metro
12700,occ_510000,34140,"Barnstable Town, MA",metro
12700,occ_530000,30890,"Barnstable Town, MA",metro
12940,occ_110000,84280,"Baton Rouge, LA",metro
12940,occ_130000,51380,"Baton Rouge, LA",metro
12940,occ_150000,59850,"Baton Rouge, LA",metro
12940,occ_170000,78400,"Baton Rouge, LA",metro
12940,occ_190000,53370,"Baton Rouge, LA",metro
12940,occ_210000,39600,"Baton Rouge, LA",metro
12940,occ_230000,62650,"Baton Rouge, LA",metro
12940,occ_250000,47230,"Baton Rouge, LA",metro
12940,occ_270000,38210,"Baton Rouge, LA",metro
12940,occ_290000,50060,"Baton Rouge, LA",metro
12940,occ_310000,21040,"Baton Rouge, LA",metro
12940,occ_330000,34330,"Baton Rouge, LA",metro
12940,occ_350000,18240,"Baton Rouge, LA",metro
12940,occ_370000,19130,"Baton Rouge, LA",metro
12940,occ_390000,18450,"Baton Rouge, LA",metro
12940,occ_410000,22660,"Baton Rouge, LA",metro
12940,occ_430000,28770,"Baton Rouge, LA",metro
12940,occ_450000,32580,"Baton Rouge, LA",metro
12940,occ_470000,36380,"Baton Rouge, LA",metro
12940,occ_490000,39590,"Baton Rouge, LA",metro
12940,occ_510000,43370,"Baton Rouge, LA",metro
12940,occ_530000,28700,"Baton Rouge, LA",metro
12980,occ_110000,83620,"Battle Creek, MI",metro
12980,occ_130000,63190,"Battle Creek, MI",metro
12980,occ_150000,64540,"Battle Creek, MI",metro
12980,occ_170000,61470,"Battle Creek, MI",metro
12980,occ_190000,56510,"Battle Creek, MI",metro
12980,occ_210000,46510,"Battle Creek, MI",metro
12980,occ_230000,71290,"Battle Creek, MI",metro
12980,occ_250000,44670,"Battle Creek, MI",metro
12980,occ_270000,31110,"Battle Creek, MI",metro
12980,occ_290000,58460,"Battle Creek, MI",metro
12980,occ_310000,26420,"Battle Creek, MI",metro
12980,occ_330000,39860,"Battle Creek, MI",metro
12980,occ_350000,18520,"Battle Creek, MI",metro
12980,occ_370000,23860,"Battle Creek, MI",metro
12980,occ_390000,18730,"Battle Creek, MI",metro
12980,occ_410000,22010,"Battle Creek, MI",metro
12980,occ_430000,30140,"Battle Creek, MI",metro
12980,occ_470000,42960,"Battle Creek, MI",metro
12980,occ_490000,39530,"Battle Creek, MI",metro
12980,occ_510000,31980,"Battle Creek, MI",metro
12980,occ_530000,29600,"Battle Creek, MI",metro
13020,occ_110000,78050,"Bay City, MI",metro
13020,occ_130000,51210,"Bay City, MI",metro
13020,occ_150000,51360,"Bay City, MI",metro
13020,occ_170000,70680,"Bay City, MI",metro
13020,occ_210000,44310,"Bay City, MI",metro
13020,occ_230000,67550,"Bay City, MI",metro
13020,occ_250000,60500,"Bay City, MI",metro
13020,occ_270000,36520,"Bay City, MI",metro
13020,occ_290000,59710,"Bay City, MI",metro
13020,occ_310000,24040,"Bay City, MI",metro
13020,occ_330000,40710,"Bay City, MI",metro
13020,occ_350000,18380,"Bay City, MI",metro
13020,occ_370000,24250,"Bay City, MI",metro
13020,occ_390000,19600,"Bay City, MI",metro
13020,occ_410000,20950,"Bay City, MI",metro
13020,occ_430000,28630,"Bay City, MI",metro
13020,occ_450000,19440,"Bay City, MI",metro
13020,occ_470000,37270,"Bay City, MI",metro
13020,occ_490000,35610,"Bay City, MI",metro
13020,occ_510000,31890,"Bay City, MI",metro
13020,occ_530000,23600,"Bay City, MI",metro
13140,occ_110000,82320,"Beaumont-Port Arthur, TX",metro
13140,occ_130000,60680,"Beaumont-Port Arthur, TX",metro
13140,occ_150000,61790,"Beaumont-Port Arthur, TX",metro
13140,occ_170000,88040,"Beaumont-Port Arthur, TX",metro
13140,occ_190000,66160,"Beaumont-Port Arthur, TX",metro
13140,occ_210000,38370,"Beaumont-Port Arthur, TX",metro
13140,occ_230000,56600,"Beaumont-Port Arthur, TX",metro
13140,occ_250000,44020,"Beaumont-Port Arthur, TX",metro
13140,occ_270000,32670,"Beaumont-Port Arthur, TX",metro
13140,occ_290000,51040,"Beaumont-Port Arthur, TX",metro
13140,occ_310000,23880,"Beaumont-Port Arthur, TX",metro
13140,occ_330000,38250,"Beaumont-Port Arthur, TX",metro
13140,occ_350000,17990,"Beaumont-Port Arthur, TX",metro
13140,occ_370000,19760,"Beaumont-Port Arthur, TX",metro
13140,occ_390000,17920,"Beaumont-Port Arthur, TX",metro
13140,occ_410000,23150,"Beaumont-Port Arthur, TX",metro
13140,occ_430000,28670,"Beaumont-Port Arthur, TX",metro
13140,occ_450000,42630,"Beaumont-Port Arthur, TX",metro
13140,occ_470000,43190,"Beaumont-Port Arthur, TX",metro
13140,occ_490000,43870,"Beaumont-Port Arthur, TX",metro
13140,occ_510000,45070,"Beaumont-Port Arthur, TX",metro
13140,occ_530000,30380,"Beaumont-Port Arthur, TX",metro
13380,occ_110000,87160,"Bellingham, WA",metro
13380,occ_130000,58480,"Bellingham, WA",metro
13380,occ_150000,67690,"Bellingham, WA",metro
13380,occ_170000,76980,"Bellingham, WA",metro
13380,occ_190000,63190,"Bellingham, WA",metro
13380,occ_210000,40040,"Bellingham, WA",metro
13380,occ_230000,65530,"Bellingham, WA",metro
13380,occ_250000,45730,"Bellingham, WA",metro
13380,occ_270000,35860,"Bellingham, WA",metro
13380,occ_290000,61140,"Bellingham, WA",metro
13380,occ_310000,28830,"Bellingham, WA",metro
13380,occ_330000,64280,"Bellingham, WA",metro
13380,occ_350000,21370,"Bellingham, WA",metro
13380,occ_370000,26110,"Bellingham, WA",metro
13380,occ_390000,22750,"Bellingham, WA",metro
13380,occ_410000,26290,"Bellingham, WA",metro
13380,occ_430000,33700,"Bellingham, WA",metro
13380,occ_450000,36150,"Bellingham, WA",metro
13380,occ_470000,46130,"Bellingham, WA",metro
13380,occ_490000,46710,"Bellingham, WA",metro
13380,occ_510000,33620,"Bellingham, WA",metro
13380,occ_530000,31430,"Bellingham, WA",metro
13460,occ_110000,76330,"Bend, OR",metro
13460,occ_130000,53520,"Bend, OR",metro
13460,occ_150000,60550,"Bend, OR",metro
13460,occ_170000,64510,"Bend, OR",metro
13460,occ_190000,51040,"Bend, OR",metro
13460,occ_210000,38100,"Bend, OR",metro
13460,occ_230000,64210,"Bend, OR",metro
13460,occ_250000,45030,"Bend, OR",metro
13460,occ_270000,36090,"Bend, OR",metro
13460,occ_290000,77210,"Bend, OR",metro
13460,occ_310000,33400,"Bend, OR",metro
13460,occ_330000,49550,"Bend, OR",metro
13460,occ_350000,20130,"Bend, OR",metro
13460,occ_370000,25270,"Bend, OR",metro
13460,occ_390000,22010,"Bend, OR",metro
13460,occ_410000,25550,"Bend, OR",metro
13460,occ_430000,31230,"Bend, OR",metro
13460,occ_450000,26910,"Bend, OR",metro
13460,occ_470000,43780,"Bend, OR",metro
13460,occ_490000,40430,"Bend, OR",metro
13460,occ_510000,29980,"Bend, OR",metro
13460,occ_530000,28520,"Bend, OR",metro
13740,occ_110000,76980,"Billings, MT",metro
13740,occ_130000,54870,"Billings, MT",metro
13740,occ_150000,53100,"Billings, MT",metro
13740,occ_170000,63760,"Billings, MT",metro
13740,occ_190000,61410,"Billings, MT",metro
13740,occ_210000,33800,"Billings, MT",metro
13740,occ_230000,47100,"Billings, MT",metro
13740,occ_250000,42270,"Billings, MT",metro
13740,occ_270000,26930,"Billings, MT",metro
13740,occ_290000,58920,"Billings, MT",metro
13740,occ_310000,27000,"Billings, MT",metro
13740,occ_330000,33800,"Billings, MT",metro
13740,occ_350000,18770,"Billings, MT",metro
13740,occ_370000,22180,"Billings, MT",metro
13740,occ_390000,21370,"Billings, MT",metro
13740,occ_410000,24910,"Billings, MT",metro
13740,occ_430000,29300,"Billings, MT",metro
13740,occ_450000,22010,"Billings, MT",metro
13740,occ_470000,43040,"Billings, MT",metro
13740,occ_490000,37920,"Billings, MT",metro
13740,occ_510000,31830,"Billings, MT",metro
13740,occ_530000,30750,"Billings, MT",metro
13780,occ_110000,87300,"Binghamton, NY",metro
13780,occ_130000,58500,"Binghamton, NY",metro
13780,occ_150000,64840,"Binghamton, NY",metro
13780,occ_170000,74030,"Binghamton, NY",metro
13780,occ_190000,44290,"Binghamton, NY",metro
13780,occ_210000,41150,"Binghamton, NY",metro
13780,occ_230000,55570,"Binghamton, NY",metro
13780,occ_250000,46620,"Binghamton, NY",metro
13780,occ_270000,38980,"Binghamton, NY",metro
13780,occ_290000,56980,"Binghamton, NY",metro
13780,occ_310000,26520,"Binghamton, NY",metro
13780,occ_330000,49620,"Binghamton, NY",metro
13780,occ_350000,18520,"Binghamton, NY",metro
13780,occ_370000,21810,"Binghamton, NY",metro
13780,occ_390000,22460,"Binghamton, NY",metro
13780,occ_410000,23110,"Binghamton, NY",metro
13780,occ_430000,29520,"Binghamton, NY",metro
13780,occ_450000,24880,"Binghamton, NY",metro
13780,occ_470000,42040,"Binghamton, NY",metro
13780,occ_490000,38090,"Binghamton, NY",metro
13780,occ_510000,28820,"Binghamton, NY",metro
13780,occ_530000,28180,"Binghamton, NY",metro
13820,occ_110000,98600,"Birmingham-Hoover, AL",metro
13820,occ_130000,60610,"Birmingham-Hoover, AL",metro
13820,occ_150000,70850,"Birmingham-Hoover, AL",metro
13820,occ_170000,69860,"Birmingham-Hoover, AL",metro
13820,occ_190000,47170,"Birmingham-Hoover, AL",metro
13820,occ_210000,40300,"Birmingham-Hoover, AL",metro
13820,occ_230000,67900,"Birmingham-Hoover, AL",metro
13820,occ_250000,46600,"Birmingham-Hoover, AL",metro
13820,occ_270000,31960,"Birmingham-Hoover, AL",metro
13820,occ_290000,51070,"Birmingham-Hoover, AL",metro
13820,occ_310000,23330,"Birmingham-Hoover, AL",metro
13820,occ_330000,31700,"Birmingham-Hoover, AL",metro
13820,occ_350000,18340,"Birmingham-Hoover, AL",metro
13820,occ_370000,20720,"Birmingham-Hoover, AL",metro
13820,occ_390000,18560,"Birmingham-Hoover, AL",metro
13820,occ_410000,24850,"Birmingham-Hoover, AL",metro
13820,occ_430000,30770,"Birmingham-Hoover, AL",metro
13820,occ_450000,31630,"Birmingham-Hoover, AL",metro
13820,occ_470000,37200,"Birmingham-Hoover, AL",metro
13820,occ_490000,39960,"Birmingham-Hoover, AL",metro
13820,occ_510000,30970,"Birmingham-Hoover, AL",metro
13820,occ_530000,27140,"Birmingham-Hoover, AL",metro
13900,occ_110000,78140,"Bismarck, ND",metro
13900,occ_130000,55040,"Bismarck, ND",metro
13900,occ_150000,57760,"Bismarck, ND",metro
13900,occ_170000,59660,"Bismarck, ND",metro
13900,occ_190000,52180,"Bismarck, ND",metro
13900,occ_210000,40320,"Bismarck, ND",metro
13900,occ_230000,63810,"Bismarck, ND",metro
13900,occ_250000,48650,"Bismarck, ND",metro
13900,occ_270000,30510,"Bismarck, ND",metro
13900,occ_290000,51800,"Bismarck, ND",metro
13900,occ_310000,28410,"Bismarck, ND",metro
13900,occ_330000,35940,"Bismarck, ND",metro
13900,occ_350000,19820,"Bismarck, ND",metro
13900,occ_370000,23920,"Bismarck, ND",metro
13900,occ_390000,23280,"Bismarck, ND",metro
13900,occ_410000,26630,"Bismarck, ND",metro
13900,occ_430000,31480,"Bismarck, ND",metro
13900,occ_450000,28530,"Bismarck, ND",metro
13900,occ_470000,36860,"Bismarck, ND",metro
13900,occ_490000,41950,"Bismarck, ND",metro
13900,occ_510000,31450,"Bismarck, ND",metro
13900,occ_530000,33970,"Bismarck, ND",metro
13980,occ_110000,75860,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_130000,51880,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_150000,59060,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_170000,61790,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_190000,45860,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_210000,36720,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_230000,42640,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_250000,55410,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_270000,36650,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_290000,50300,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_310000,24550,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_330000,36130,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_350000,18670,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_370000,20150,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_390000,19270,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_410000,21100,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_430000,28850,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_450000,30780,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_470000,32390,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_490000,36930,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_510000,35130,"Blacksburg-Christiansburg-Radford, VA",metro
13980,occ_530000,26780,"Blacksburg-Christiansburg-Radford, VA",metro
14020,occ_110000,76560,"Bloomington, IN",metro
14020,occ_130000,50300,"Bloomington, IN",metro
14020,occ_150000,57360,"Bloomington, IN",metro
14020,occ_170000,55600,"Bloomington, IN",metro
14020,occ_190000,42880,"Bloomington, IN",metro
14020,occ_210000,45630,"Bloomington, IN",metro
14020,occ_230000,48020,"Bloomington, IN",metro
14020,occ_250000,39440,"Bloomington, IN",metro
14020,occ_270000,43040,"Bloomington, IN",metro
14020,occ_290000,51870,"Bloomington, IN",metro
14020,occ_310000,22350,"Bloomington, IN",metro
14020,occ_330000,33420,"Bloomington, IN",metro
14020,occ_350000,18500,"Bloomington, IN",metro
14020,occ_370000,25670,"Bloomington, IN",metro
14020,occ_390000,19300,"Bloomington, IN",metro
14020,occ_410000,20530,"Bloomington, IN",metro
14020,occ_430000,29530,"Bloomington, IN",metro
14020,occ_450000,22570,"Bloomington, IN",metro
14020,occ_470000,45020,"Bloomington, IN",metro
14020,occ_490000,39100,"Bloomington, IN",metro
14020,occ_510000,28070,"Bloomington, IN",metro
14020,occ_530000,26900,"Bloomington, IN",metro
14060,occ_110000,79140,"Bloomington-Normal, IL",metro
14060,occ_130000,61780,"Bloomington-Normal, IL",metro
14060,occ_150000,75870,"Bloomington-Normal, IL",metro
14060,occ_190000,61290,"Bloomington-Normal, IL",metro
14060,occ_210000,41970,"Bloomington-Normal, IL",metro
14060,occ_230000,54130,"Bloomington-Normal, IL",metro
14060,occ_250000,41250,"Bloomington-Normal, IL",metro
14060,occ_270000,42710,"Bloomington-Normal, IL",metro
14060,occ_290000,54940,"Bloomington-Normal, IL",metro
14060,occ_310000,25500,"Bloomington-Normal, IL",metro
14060,occ_330000,29120,"Bloomington-Normal, IL",metro
14060,occ_350000,19380,"Bloomington-Normal, IL",metro
14060,occ_370000,22820,"Bloomington-Normal, IL",metro
14060,occ_390000,21340,"Bloomington-Normal, IL",metro
14060,occ_410000,23570,"Bloomington-Normal, IL",metro
14060,occ_430000,31320,"Bloomington-Normal, IL",metro
14060,occ_450000,49600,"Bloomington-Normal, IL",metro
14060,occ_470000,45110,"Bloomington-Normal, IL",metro
14060,occ_490000,42020,"Bloomington-Normal, IL",metro
14060,occ_510000,37410,"Bloomington-Normal, IL",metro
14060,occ_530000,26350,"Bloomington-Normal, IL",metro
14260,occ_110000,72090,"Boise City-Nampa, ID",metro
14260,occ_130000,55020,"Boise City-Nampa, ID",metro
14260,occ_150000,63920,"Boise City-Nampa, ID",metro
14260,occ_170000,74160,"Boise City-Nampa, ID",metro
14260,occ_190000,46650,"Boise City-Nampa, ID",metro
14260,occ_210000,38910,"Boise City-Nampa, ID",metro
14260,occ_230000,68960,"Boise City-Nampa, ID",metro
14260,occ_250000,34230,"Boise City-Nampa, ID",metro
14260,occ_270000,34940,"Boise City-Nampa, ID",metro
14260,occ_290000,58480,"Boise City-Nampa, ID",metro
14260,occ_310000,25490,"Boise City-Nampa, ID",metro
14260,occ_330000,35450,"Boise City-Nampa, ID",metro
14260,occ_350000,18490,"Boise City-Nampa, ID",metro
14260,occ_370000,22160,"Boise City-Nampa, ID",metro
14260,occ_390000,18860,"Boise City-Nampa, ID",metro
14260,occ_410000,24940,"Boise City-Nampa, ID",metro
14260,occ_430000,29290,"Boise City-Nampa, ID",metro
14260,occ_450000,19350,"Boise City-Nampa, ID",metro
14260,occ_470000,34340,"Boise City-Nampa, ID",metro
14260,occ_490000,37830,"Boise City-Nampa, ID",metro
14260,occ_510000,28300,"Boise City-Nampa, ID",metro
14260,occ_530000,27510,"Boise City-Nampa, ID",metro
14460,occ_110000,114770,"Boston-Cambridge-Quincy, MA-NH",metro
14460,occ_130000,73900,"Boston-Cambridge-Quincy, MA-NH",metro
14460,occ_150000,89530,"Boston-Cambridge-Quincy, MA-NH",metro
14460,occ_170000,82370,"Boston-Cambridge-Quincy, MA-NH",metro
14460,occ_190000,68210,"Boston-Cambridge-Quincy, MA-NH",metro
14460,occ_210000,46040,"Boston-Cambridge-Quincy, MA-NH",metro
14460,occ_230000,91520,"Boston-Cambridge-Quincy, MA-NH",metro
14460,occ_250000,59650,"Boston-Cambridge-Quincy, MA-NH",metro
14460,occ_270000,52930,"Boston-Cambridge-Quincy, MA-NH",metro
